writer_id,writer_name
46661,David Rountree
46662,David Banks
46663,Matt Witten
46664,Shannon Masters
46665,Chris Galletta
46666,Nischal Basnet
46667,Saugat Malla
46668,Chris Kyle
46669,Pedro Varela
46670,Tatiana Maciel
46671,Daniel Bonjour
46672,Ryan James Russell
46673,Peter Fudakowski
46674,Jeffrey Schenck
46675,Warren Dudley
46676,William L. Stewart
46677,Phil Hawkins
46678,Pedro Alvarado
46679,Christopher Di Nunzio
46680,Jake Limbert
46681,Nick Cannon
46682,Nile Evans
46683,Eva Sørhaug
46684,Francesc Morales
46685,Bryan Binder
46686,James Lapine
46687,Asimakis Alfa Pagidas
46688,Rebecca Blasband
46689,Steven L. Fawcette
46690,John Cairns
46691,Michael McCartney
46692,Amadeu Artasona
46693,Jaime Sacristán
46694,Jimmy Scanlon
46695,Tom Sommerlatte
46696,Marcelo Madureira
46697,Sameer Gautam Singh
46698,Ronaldo D'Oxum
46699,Balsa Labovic
46700,Vasilije Nikitovic
46701,Roberto Proia
46702,Ryan Copple
46703,Peter Benson
46704,Gauri Shinde
46705,Janine Eser
46706,Yannis Smaragdis
46707,Bastian Günther
46708,Emily Lundin
46709,Mauro Lima
46710,Jim Lee
46711,Huh Young-Man
46712,Johan Lundh
46713,Ricky Rijneke
46714,Thanos Kermitsis
46715,Ektoras Lygizos
46716,Lya Guerra
46717,Christian Repici
46718,Dan Beers
46719,Mathew Harawitz
46720,Kate Barker-Froyland
46721,Kevin Murphy
46722,Mehmet Aktas
46723,Vinay
46724,Patrick Desmarattes
46725,Mikael Engström
46726,Jeremy Jackson
46727,Marc Novak
46728,Rupesh Paul
46729,Lucy Mulloy
46730,Chris Lowell
46731,Mohit Narang
46732,Nuno Bernardo
46733,Sugako Hashida
46734,Mike Möller
46735,Franziska Gehm
46736,Jeffrey De Serrano
46737,Vlad Trandafir
46738,Paul Negoescu
46739,Chadd Harbold
46740,Lok Man Leung
46741,Kim-Ching Luk
46742,Enrique Chmelnik
46743,Rafael Gaytán
46744,Johan Earl
46745,Denai Gracie
46746,Amro Hamzawi
46747,Asa Nonami
46748,Levan Bakhia
46749,Adrian Colussi
46750,Jazmín López
46751,Guido Segal
46752,Sumit Batheja
46753,Katrin Bowen
46754,Jillian Mannion
46755,Etienne Fourie
46756,Je-Yeong Kim
46757,Jae-Ik Lee
46758,Randy Moore
46759,Vibhu Puri
46760,Tokuya Higashigawa
46761,Michael Laimo
46762,Murali Gopy
46763,Mumukshu Mudgal
46764,Christian Stavrakis
46765,Mark Ricche
46766,Pietro Marcello
46767,Giulia Brazzale
46768,Luca Immesi
46769,Nico Sentner
46770,Matthias Haag
46771,Steve Larson
46772,Richard Robertson
46773,Paul Finelli
46774,Leon van Nierop
46775,Daryoush Zandi
46776,Jessie Gabe
46777,Thom Lu
46778,Calvin Yao
46779,Yulai Lü
46780,Ivan Ikic
46781,Ahmad Fuadi
46782,Kleber Mendonça Filho
46783,Sam Kihiu
46784,Erkko Lyytinen
46785,Chris Hill
46786,Sam Michell
46787,Miguel Ángel Blanca
46788,Paul Kennedy
46789,Amit Sial
46790,Manish Srivastav
46791,Jerome Sable
46792,William Vega
46793,Nishant Hada
46794,Jon M. Chu
46795,Hieu Ho
46796,Er Mu
46797,Scott Cohen
46798,Kevin Donner
46799,Erkut Altindag
46800,Marius Ivaskevicius
46801,Evgeniy Pashkevich
46802,Peter Franzén
46803,Akke Eklund
46804,Petri Hakkarainen
46805,Kwang-kyo Jin
46806,Jeff Kauffmann
46807,Vasay Chaudhry
46808,Mary Jane Hansen
46809,Olivier Lécot
46810,Hee Ann Ho
46811,Guillaume Daporta
46812,Estelle Larrivaz
46813,Gen Urobuchi
46814,Roland Fauser
46815,Martin Lund
46816,Mauro Graiani
46817,Riccardo Irrera
46818,Steve Kerr
46819,Jay Bell
46820,Jody Wheeler
46821,Jan-Willem van Ewijk
46822,Abdelhadi Samih
46823,Nikhil Mahajan
46824,Stanislav Donchev
46825,Vasko Mavrikov
46826,Paul J. Lane
46827,Johan Bromander
46828,Bonita Drake
46829,Mathieu Gompel
46830,Vianney Lebasque
46831,Johan Kaos
46832,Mads Larsen
46833,Amir Manor
46834,Jonathon The Impaler Sharkey
46835,Rakhil Dolgorukov Tepes Sharkey
46836,Brian Suskind
46837,Johnno Zee
46838,Valentí Closas
46839,Mitzi Vanessa Arreola
46840,Valerio D'Annunzio
46841,Barbara Nicolosi
46842,Kemi Adesoye
46843,Amit Kumar
46844,Ather Ali
46845,Ian Bonner
46846,Vincent Grashaw
46847,Magizh Thirumeni
46848,Claudia Pinto
46849,Bruno Hájek
46850,Jakub Felcman
46851,Francis King
46852,Franck Lee Joseph
46853,Øystein Karlsen
46854,Cameron Nugent
46855,Brad Hennig
46856,Donna Robinson
46857,Hannah Fidell
46858,Will Prescott
46859,Corina Sabau
46860,Melissa Stack
46861,Frank Hall Green
46862,Jason Wan Lim
46863,Gwendolyn Bellmann
46864,Franziska Schlotterer
46865,Sharon Bar-Ziv
46866,Josh Boone
46867,Patrick Cunningham
46868,William Day Frank
46869,Joan Nederlof
46870,Elred Kumar
46871,Charles S. Dutton
46872,Barry Hankerson
46873,Fabrice Luchini
46874,Atmen Kelif
46875,Laurent Abitbol
46876,Steve Wolsh
46877,David Wilson
46878,Urio Shudô
46879,Bruno Samper
46880,Peter Bebjak
46881,Andrej Dubravsky
46882,Peter Lowe
46883,Robert Budina
46884,Marcin Krzysztalowicz
46885,Maciej Pisuk
46886,Natalia Pryzowicz
46887,Jack Paglen
46888,Khaled Diab
46889,Todd Niemi
46890,Francisco Orvañanos
46891,Kentaro Miura
46892,Ulrike Grote
46893,Mohammed Saad
46894,Abinash Bikram Shah
46895,Deepak Rauniyar
46896,Roger Alexis
46897,Károly Ujj Mészáros
46898,Andrew Levitas
46899,Moritz Netenjakob
46900,Roger Schmelzer
46901,Igor Sosna
46902,Gladys Marciano
46903,Georges Devereux
46904,Yûichi Okano
46905,Antoinette McCoy
46906,Duane McCoy
46907,André Marouço
46908,Petr Kolecko
46909,Erich Ficke
46910,Ashwin
46911,Juan Miguel Sevilla
46912,Andres Clariond
46913,Paulo Fontenelle
46914,Mark Leake
46915,David Grovic
46916,Klaus Lemke
46917,Régis Anders
46918,Jean Falculète
46919,Drew Thomas
46920,Tobias Tobbell
46921,Aron Lehmann
46922,Sára Cserhalmi
46923,Miklós Paizs
46924,Chimamanda Ngozi Adichie
46925,Biyi Bandele
46926,Pawan Sony
46927,Padmaja Thakore
46928,Amar Adatia
46929,Petra Ladinigg
46930,Umut Dag
46931,Catrin Lüth
46932,Anugrah Bohrey
46933,David Doucette
46934,Laurie Aubanel
46935,Jérôme Enrico
46936,Diego Capusotto
46937,Pedro Saborido
46938,Simone Bartesaghi
46939,Joseph Michael Lagana
46940,Pau Masó
46941,Anthony O'Brien
46942,Lusa Silvestre
46943,Toor Mian
46944,Adam Ford-Smith
46945,Maria Karlsson
46946,Camilla Läckberg
46947,Julie Sayres
46948,Matt Bardin
46949,Oleg Sentsov
46950,Shaka King
46951,Mohit Takalkar
46952,Varun Narvekar
46953,Mickey Keating
46954,Norman Coester
46955,Oklahoma Ward
46956,Faysal Soysal
46957,Rama Burshtein
46958,Jeremy Valender
46959,Marcus Werner Hed
46960,Pia Cook
46961,Todd Gordon
46962,Rita Artmann
46963,Alexandre Morcilo
46964,Narayana
46965,Todd Heller
46966,Jay Border
46967,Wendy Orr
46968,Joanna Smith Rakoff
46969,Debora Alessi
46970,Eric Arthur Martinez
46971,Gary Alazraki
46972,Adrian Zurita
46973,Jakuchô Setouchi
46974,Scott Rothman
46975,Rajiv Joseph
46976,Brea Grant
46977,Vera Miao
46978,Walker Haynes
46979,Ajai Sinha
46980,Emmanuel Joly
46981,Jean-Sébastien Poirier
46982,Vikas Chandra
46983,Avinash Kumar Singh
46984,Michael Sciabarrasi
46985,Edward Pionke
46986,N. Shankar Dayal
46987,Ain Mäeots
46988,Toomas Tilk
46989,Robert Vuijsje
46990,Barbara Bialowas
46991,Nick Basile
46992,Edoardo Gabbriellini
46993,Pier Paolo Piciarelli
46994,Arild Andresen
46995,Royston Innes
46996,Ric Maddox
46997,Iván López Núñez
46998,Arty Nelson
46999,Juan Feldman
47000,Ravi C. Kumar
47001,William Savage
47002,Dustin Mills
47003,Osman Khalid Butt
47004,Ruaidhri O'Mahony
47005,Massoud Bakhshi
47006,Ruben Rodriguez
47007,Santosh Aechikkanam
47008,Moshe Kasher
47009,Victor Teran
47010,Joseph Gordon-Levitt
47011,Renuka Kunzru
47012,Damien Slevin
47013,Jürgen Schlagenhof
47014,Marcos Cesana
47015,Jamie McRoberts
47016,Alev Aydin
47017,Carlos Lechuga
47018,Aleksandr Lungin
47019,Ryan Engle
47020,Chihiro Suzuki
47021,Mario Jacob
47022,Keith Collins
47023,Billy Pepitone
47024,Frank Ferruccio
47025,Kuljinder Singh Sidhu
47026,Brock Wilbur
47027,Aaron Wilson
47028,Yannis Sakaridis
47029,Ethan Kogan
47030,Jessica Silvetti
47031,Ibrahim El-Mougy
47032,Kristen Ruhlin
47033,Farhad Najafi
47034,Hamid Salimi
47035,Seamus Heaney
47036,Aislinn Hunter
47037,Tess Morris
47038,Farouk Sabry
47039,Mirjam Oldenhave
47040,Lenny Schwartz
47041,John Vincent
47042,Catriona McKenzie
47043,Potash Charles Matathia
47044,Allen Johnson
47045,Jacob Thorup
47046,Justin Simien
47047,Vishnu Seesahai
47048,Edmund Entin
47049,Brent Hartinger
47050,Abidin Parilti
47051,Scott Beck
47052,Bryan Woods
47053,Keith Allan
47054,Delondra Mesa
47055,Matthew Bennett
47056,Matthew Campea
47057,Junius Podrug
47058,Kevin Cook
47059,Todd Rodgers
47060,Ashlie Atkinson
47061,Tad Emptage
47062,Joseph P. O'Donnell
47063,Ian Samplin
47064,Jay Longino
47065,Jamie Adams
47066,Helier Bissell-Thomas
47067,Balaji Mohan
47068,Jody Luk
47069,Yee-sum Luk
47070,Mei Yuan Yang
47071,Warren Croyle
47072,Joe Micallef
47073,Toomas Hussar
47074,Jean-Claude Mézières
47075,Ronald Stephen Monteverde
47076,Cody Knotts
47077,Shawn S.
47078,Kenny Zinn
47079,Kevin Miranda
47080,Mark Cray
47081,Derek Rushlow
47082,Jason D. Morris
47083,Jack Topalian
47084,Greg Daniel
47085,Anthony Di Pietro
47086,Choz Belen
47087,Steve Nguyen
47088,Sebastian Rotstein
47089,Stephen Twardokus
47090,Simon Phillips
47091,Faisal Nada
47092,Jean Cohen
47093,Dean Francis
47094,Romain Basset
47095,Karim Chériguène
47096,Nicolás Amelio-Ortiz
47097,Tomás Gonzalez Montalvo
47098,Ewan Morrison
47099,Jose Ignacio Solorzano
47100,Trino
47101,Johan Glans
47102,David Batra
47103,Daniel Torres
47104,Batesmotelpro
47105,Nilüfer Özçelik
47106,Rick Alvarez
47107,Vladlen Barbe
47108,Donald Roman Lopez
47109,Tom Konkle
47110,Brittney Powell
47111,Matthew Stedman
47112,Manouchehr Mohammadi
47113,Morwenna Banks
47114,Ivaylo Asparuhov
47115,Ludmil Lazarov
47116,Amir Reza Koohestani
47117,Robert L. Baird
47118,Anthony Joseph Giunta
47119,John Mitchell
47120,Conrad Goode
47121,Mark Maltby
47122,Thomas Shawcroft
47123,Marie Jamora
47124,Ramon De Veyra
47125,Eisuke Naitô
47126,Andrex Selivanov
47127,O. Erdene
47128,Barry Berk
47129,Guillaume Sylvestre
47130,Vishal Mahadkar
47131,Parveez Sheikh
47132,Liam Barrett
47133,Michael Rosenbaum
47134,Naoyoshi Kawamatsu
47135,Salmon de Jager
47136,Stephen Wolfe
47137,Young Kyu Lee
47138,Han Sang-Ho
47139,Andrew Steggall
47140,Olegario Barrera
47141,James Balsamo
47142,Michael Ashton
47143,Jennifer Acres
47144,Shawn Welling
47145,Philippe Weibel
47146,Rob W. King
47147,Caryl Ferey
47148,Hernán Guerschuny
47149,Chris Bell
47150,Marc Lockier
47151,Lloyd Morgan
47152,Burkhardt Wunderlich
47153,Chris Greenwood
47154,Warren Speed
47155,Hee-chan Ra
47156,Kyu-bok Lee
47157,Ahmad Alyaseer
47158,Rana Alyaseer
47159,Boodee Keerthisena
47160,Chris Michael Birkmeier
47161,Alfonso Acosta
47162,Jhonny Hendrix
47163,Zoltan Sostai
47164,Tyler Hisel
47165,Jesper Andersson
47166,Sean Banan
47167,Vickrant Mahajan
47168,Yossi Aviram
47169,Oleg Kuvayev
47170,Mikhail Aleksandrov
47171,Mike Campbell
47172,Todd Johnson
47173,Kele McGlohon
47174,Maud Ameline
47175,Chris Sullivan
47176,Wrion Bowling
47177,Adam C. Caudill
47178,David Andalman
47179,Mariko Munro
47180,F.C. Hamman
47181,Piet Smit
47182,José Manuel Cravioto
47183,Shamin Desai
47184,Joel Forssell
47185,Omar Fye
47186,Hélène Fillières
47187,Régis Jauffret
47188,Summer Nicks
47189,Philip Granger
47190,Jarret Cohen
47191,Dale Windle
47192,Thomas Jardine
47193,Ekaterina Gordetskaya
47194,Studiya Kvartal-95
47195,Tatiana Niculescu-Bran
47196,Yasmina Khadra
47197,Ashwin Gangaraju
47198,Frant Gwo
47199,Xiaobei Zhang
47200,Olga Antonova
47201,Archer Trill Bigpants
47202,Bernardo Lopez
47203,Egor Baranov
47204,Djengo Esmer
47205,Douglas Foley
47206,Mostafa Rastegari
47207,Gonzalo Tobal
47208,Haifaa Al-Mansour
47209,Kim Rocco Shields
47210,Stewart Schill
47211,Chris Mancini
47212,William S. Goldstein
47213,Alberto Marenco
47214,Zach Hamer
47215,Anibal Astorga
47216,Sergio Tovar Velarde
47217,Eric Summer
47218,Ersan Arsever
47219,Dennis Kelly
47220,Peter Balint
47221,Karey Dornetto
47222,Kate A. McGrath
47223,Avni Tuna Dilligil
47224,Sam Dickson
47225,Richard Falkner
47226,Aleksey Fyodorov
47227,Tolga Kücük
47228,Ruben Alves
47229,Luc-Olivier Veuve
47230,Valia Santella
47231,Timothy Imse
47232,Richard Knight Jr.
47233,Cable Sankar
47234,Selene Kapsaski
47235,Camille Keenan
47236,Dustin Clare
47237,Lewis Grassic Gibbon
47238,Jonny Owen
47239,Izlen Erdem
47240,Jonatan Spang
47241,Clif Lord
47242,Tommy Sowards
47243,Jorge R. Gutiérrez
47244,Mark Bianculli
47245,Jeff Richard
47246,Dilsah Özdinç
47247,Claire Paoletti
47248,Richard Lally
47249,Bill Lee
47250,Tiffany Heath
47251,Domenico Saverni
47252,Keith Perna
47253,Rhys Graham
47254,Raúl Marchand Sánchez
47255,Michael Maren
47256,Kathleen Orillion
47257,Ryan Hatt
47258,Kevin Johnson
47259,Kavin Dave
47260,Jagdish Rajpurohit
47261,R. Samala
47262,Liz W. Garcia
47263,Vini Vishwa Lal
47264,Angelique Chase
47265,Chip Lane
47266,Ali Khodsiani
47267,Hossein FarahBakhsh
47268,Asghar Naimi
47269,Andy Phelps
47270,Jake Hawkins
47271,Blaize-Alix Szanto
47272,David V.G. Davies
47273,Mina Djukic
47274,Gillian Flynn
47275,Julian Jay Burton
47276,Lekhraj Patel
47277,Zak Hilditch
47278,Natalie Lettner
47279,Carlos Gómez Oliver
47280,Carlos Gómez
47281,Logan Gion
47282,Matthew John
47283,Markus Dietrich
47284,Dorian Fernández-Moris
47285,Javier Velasquez
47286,Sange Dorjee Thongdok
47287,Kaoru Takamura
47288,Yasuhiro Yoshida
47289,Ho Lai
47290,Tari
47291,Jirô Ishikawa
47292,Nigel Genis
47293,Melinda Nolen
47294,Keisha Kidan
47295,Gloria Norris
47296,Blake Robbins
47297,Arthur Pielli
47298,Jeremy Gardner
47299,Bran Rainey
47300,Abel Martinez Jr.
47301,Yan Dai
47302,Tamas Harangi
47303,Trevor Simms
47304,Rupert Goold
47305,Michael De La Torre
47306,Bradford Holt
47307,Sean Olson
47308,Kathryn Lee Moss
47309,Benjamin Hayes
47310,Jacob Vaughan
47311,David Au
47312,Andrew Cosby
47313,Mike Mignola
47314,James Morgart
47315,Debbie Rochon
47316,Kerry Finlayson
47317,Van Ling
47318,Marianne Metropoulos
47319,Michael Banno
47320,Jeffrey Long
47321,Fernando Baez Mella
47322,Franklin Soto
47323,Justin Franklin
47324,Punit Malhotra
47325,Eirik Svensson
47326,Jyrki Väisänen
47327,Heloísa Périssé
47328,Leonids Leimanis
47329,Andrejs Upits
47330,Joseph Ciminera
47331,Lewis Britnell
47332,Pat Collins
47333,Eoghan Mac Giolla Bhríde
47334,Raphaële Moussafir
47335,Stephen DeWoody
47336,Mathias Gavarry
47337,Jason Falasco
47338,Dennis Willey
47339,Rob Willey
47340,Bruce Spiegelman
47341,Rona Segal
47342,Jordan Champine
47343,Thomas Zellen
47344,James Simpson
47345,Alex Schmidt
47346,Valentin Mereutza
47347,Tammy Bennett
47348,Viking Johansson
47349,Casey Clapp
47350,Roger Sewhcomar
47351,Óscar Rojo
47352,Rokurô Inui
47353,Johanna Vuoksenmaa
47354,Carlos Vermut
47355,Norihiro Koizumi
47356,Laura Immonen
47357,Hannamaija Matila
47358,Gabriel Nesci
47359,James Bobin
47360,David Jung
47361,Johnny Johnson
47362,Piotr Czaja
47363,Jacek Samojlowicz
47364,Franck Gastambide
47365,Hideya Hamada
47366,Masaaki Akahori
47367,Maciej Zak
47368,Erik Sommers
47369,Bhavesh Mandalia
47370,Armen Adilkhanyan
47371,Tilek Cherikov
47372,Dmitriy Lemeshev
47373,Vitaly Malyy
47374,Hajime Ohata
47375,Nicole Gomez Fisher
47376,Jimbo Lee
47377,Nicole Jones-Dion
47378,Damir Cucic
47379,Marcos DeBrito
47380,Valery Pecheykin
47381,Lisa James Larsson
47382,Sampath Nandi
47383,Pavel Karnaukhov
47384,David Butler-Cole
47385,Kristjan Knigge
47386,Andrew Harmer
47387,Mark Lund
47388,Cameron Cairnes
47389,Colin Cairnes
47390,Zoran Lisinac
47391,Jean Teulé
47392,Claudio Cupellini
47393,Brandon Scullion
47394,Adam J. Marsh
47395,Masatoshi Nagamine
47396,Yoshiyuki Ishizuka
47397,Daric Gates
47398,Matthew J. Ryan
47399,Brandon Cano-Errecart
47400,Nathan D. Snyder
47401,Simone Lenzi
47402,Virginia Borgi
47403,Leonardo di Costanzo
47404,Mathew Miller
47405,Peter Nicholls
47406,John Backderf
47407,Ho-gyung Ahn
47408,Liz Adams
47409,H. Perry Horton
47410,Lilly Kanso
47411,Andrew Robertson
47412,Marty Murray
47413,Joo Young Park
47414,Eva Neymann
47415,Marco J. Riedl
47416,Garth Donovan
47417,Donald Lawrence Flaherty
47418,Beau Martin Williams
47419,Matt Funke
47420,Sadie Katz
47421,Boyapati Srinu
47422,Benjamin Dickinson
47423,Lake Bell
47424,Terence Hammond
47425,David Pulbrook
47426,Sue Morris
47427,Darren Scales
47428,Alain Minier
47429,Joseph Scarpinito
47430,Andrew Matthews
47431,Liz Manashil
47432,Sean Wright
47433,Y.T. Parazi
47434,Yan Han
47435,Stacie Passon
47436,Laure Irrmann
47437,Ben Zazove
47438,Andy Riley
47439,Rick McFarland
47440,Carine Zimmerlin
47441,Roger Harvey
47442,Paul Risacher
47443,Marc Tulin
47444,Emanuel Hoss-Desmarais
47445,Hwan-Hee Lee
47446,Allen Beever
47447,Neil Horner
47448,Sarah Smick
47449,Kevin Artigue
47450,Joe Egender
47451,Kenneth Stevenson
47452,Allison Flood
47453,Sean Hartofilis
47454,Vincent Angell
47455,Xavier Nemo
47456,Lina Esco
47457,Belmin Söylemez
47458,Hasmet Topaloglu
47459,Mikael Berg
47460,Takehiko Kubodera
47461,Kappa Senô
47462,Adam Lash
47463,Kirill Serebrennikov
47464,Dusan Spasojevic
47465,Rose Berkman
47466,Kevin A. McCarthy
47467,Kye Soo Jeon
47468,Jeremy LaLonde
47469,Sanjay Bhatia
47470,Khashayar Alvand
47471,Kai Fung
47472,Dipesh Jain
47473,Alina Marazzi
47474,Gaia Giani
47475,Lloyd Eyre-Morgan
47476,Aaron Au
47477,Kimani Ray Smith
47478,Michaela Kezele
47479,Creighton Rothenberger
47480,Katrin Benedikt
47481,Prashant Dalvi
47482,Don Macnab-Stark
47483,Branislav 'Brane' Bala
47484,Nemanja Bala
47485,Clio Barnard
47486,Bram Hoover
47487,Toni Hoover
47488,Ramesh Gopi
47489,Adi Naarayana
47490,Shû Satami
47491,Takehiko Minato
47492,Nelson Mandela
47493,Ani Kanneganti
47494,Cheryl Strayed
47495,Tammin Sursok
47496,Alisa Khazanova
47497,Michael Kupisk
47498,Peter Aranda
47499,Darcyana Moreno Izel
47500,Jon Garcia
47501,Matt McWilliams
47502,Antonio Mayans
47503,Giulio De Santi
47504,Craig Behenna
47505,Andy Davie
47506,Michael Dale
47507,Stacey Palmer
47508,Jón Atli Jónason
47509,D.J. Halferty
47510,David Matthew Weese
47511,Natalie Weese
47512,Rezzan Tanyeli
47513,Hong-seon Kim
47514,Sang-myung Kim
47515,Sho-heng Yeh
47516,Hongyi Zhang
47517,Chris Lofing
47518,Travis Cluff
47519,Shivgopal Krishna
47520,Mark Murphy
47521,Derek Lee
47522,Clif Prowse
47523,Rune Tolsgaard
47524,Joel Surnow
47525,Jason Armstrong
47526,Alison Nisselle
47527,Ricardo López Toledo
47528,Pablo Vázquez
47529,Subrata Sen
47530,T.R. Gough
47531,Tommy O'Reilly
47532,Martin Coiffier
47533,Delphine Lehericey
47534,William Wayne
47535,Jen Zias
47536,Anis Shlewet
47537,Romas Zabarauskas
47538,Danny West
47539,Zack Keller
47540,Ed Skudder
47541,Gianclaudio Bonassin
47542,Hana Jurman
47543,Nathan Rice
47544,Chuck Logan
47545,Joey Soloway
47546,Rain Li
47547,Jared Cohn
47548,Aron Gaudet
47549,Gita Pullapilly
47550,Naomi McDougall Jones
47551,Jeff Mizushima
47552,Junya Sakino
47553,Hiro Arikawa
47554,Akiko Nogi
47555,Dita Guery
47556,David Harrower
47557,Nic Pizzolatto
47558,Paul Wright
47559,Sam Brown
47560,Caru Alves de Souza
47561,Hanumantha Rao Raghavapudi
47562,Sandra Vo-Anh
47563,Christophe Gans
47564,Robert Irvin
47565,Andrew Rhodes
47566,A.J. Edwards
47567,Bobo Jelcic
47568,Edel Brosnan
47569,Leila Djansi
47570,Bas Blokker
47571,Guido van Driel
47572,Ira Parker
47573,Shailesh Singh
47574,Caradog W. James
47575,Kin-Lok Kwok
47576,Peter Tsi
47577,Shû Saga
47578,Rei Tsuruga
47579,Nick Everhart
47580,Aaron Lim
47581,Joshua Safran
47582,Juan Gallego
47583,Aditya Om
47584,Ilya Boyashov
47585,Bernie Ancheta
47586,Olivier Beguin
47587,Colin Vettier
47588,Margaret Webb
47589,Kazik Radwanski
47590,Glenn Triggs
47591,Nathan Ives
47592,Kapil Chopra
47593,M. Angelo Mena
47594,Graham Davidson
47595,Bradley Marcus
47596,David Abramowitz
47597,Joe Pearson
47598,Kilian Riedhof
47599,Marc Blöbaum
47600,Amit Aryan
47601,Remo D'Souza
47602,Eddie Harris
47603,Germano Zullo
47604,Lumír Holcák
47605,Jirí Mádl
47606,Onciu Adrian
47607,Grecu Toni
47608,Jonny Mars
47609,Jennifer Kent
47610,Tomás Creus
47611,Otto Guerra
47612,Jared Stanton
47613,Thor Wixom
47614,E.L. James
47615,Michael W. Horsten
47616,Tetsuya Honda
47617,Fumikane Shimada
47618,Tatsuhiko Urahata
47619,Anne Barnhoorn
47620,Margit Keerdo-Dawson
47621,Lee Maeng-yoo
47622,Richard Chandler
47623,Chouheiwa Busters
47624,Ashima Chibber
47625,James F. Murray Jr.
47626,Nick Pawlow
47627,Rick Hansberry
47628,Lex Hogan
47629,Tom Doganoglu
47630,Shane Weisfeld
47631,Hayley Derryberry
47632,Paul J. Porter
47633,Emma Kragen
47634,Joe Begos
47635,Tony Daniel
47636,Brian D. Smith
47637,Hüseyin Tabak
47638,Axel Staeck
47639,Agnès B.
47640,Federico Avino
47641,Timo Jacobs
47642,Jane Chambers
47643,Edi Zanidache
47644,Michael Kinirons
47645,Fiona Seres
47646,Bill Bossert
47647,Anthony D.P. Mann
47648,Nathan Todd
47649,Ana Lily Amirpour
47650,Wade Cummins
47651,Kumar Nagendra
47652,Prince Bagdasarian
47653,Yuri Shapochka
47654,Rakesh Mehta
47655,Peter Monsaert
47656,Tom Dupont
47657,Thomas Beatty
47658,Ron DeCaro
47659,David L. Tamarin
47660,Seifollah Dad
47661,Sebastián Freund
47662,Stefan Kramer
47663,Thomas Beecher
47664,Joe Clarke
47665,Sung-hui Kwon
47666,George Akiyama
47667,Ikuko Takahashi
47668,Victoria Trofimenko
47669,Michael Robert Wolf
47670,Mustafa Kutlu
47671,Joe Chien
47672,Beau Willimon
47673,John Guy
47674,Eliza Hittman
47675,Lili Torres
47676,Ricardo de los Rios
47677,Georgi D. Kostov
47678,James E. Duff
47679,Julia Morrison
47680,Christopher MacBride
47681,Jordan Graham
47682,Joe Patron
47683,Christian Cisneros
47684,Richard L. Watson
47685,Chris Randall
47686,Manon Dillys
47687,Hélène Le Gal
47688,Doug Penikas
47689,Tony Germinario
47690,Ki-cheol Lee
47691,Pia Pesonen
47692,Matt Deller
47693,Mike Vukadinovich
47694,Mark Palansky
47695,Kelly Nettles
47696,Ken Feinberg
47697,Jeeva Shankar
47698,Brahim Chkiri
47699,James Sidney
47700,Norbert ter Hall
47701,Oscar van den Boogaard
47702,Wladyslaw Sikora
47703,Boris Hybner
47704,Meriç Acemi
47705,Metin Koc
47706,Zoltan Paul
47707,Dan Abramovici
47708,Mars Horodyski
47709,Rodrigo Gudiño
47710,Sergio Myers
47711,Raul Fuentes
47712,Silviu Purcarete
47713,Xaver Bayer
47714,Linda Bethers
47715,Kohl Glass
47716,Juan Carlos Maneglia
47717,Tito Chamorro
47718,Pat Rushin
47719,Ali Talebabadi
47720,Ali Dadars
47721,Hadi Koubeissi
47722,Solila Parida
47723,John Howbrook
47724,Santiago Fernández Calvete
47725,Jinu Abraham
47726,Anup Singh
47727,Madhuja Mukherjee
47728,Josh Boles
47729,Cary Hill
47730,Kagiso Lediga
47731,Anaïs Barbeau-Lavalette
47732,Rajesh. K.
47733,Ani Thomas
47734,Patricia K. Small
47735,Brian Gottlieb
47736,Yong-Joo Lee
47737,Hanna Doose
47738,Simon R. Green
47739,Daniel Celestina
47740,Bai Ling
47741,Sam Gharibian
47742,Mizuki Tsujimura
47743,Yûichirô Hirakawa
47744,Sean Mewshaw
47745,Desi van Til
47746,Samantha McIntyre
47747,Daniel Armstrong
47748,Louise Monnington
47749,Frauke Finsterwalder
47750,Christian Kracht
47751,Robert Mullan
47752,Charles Chu
47753,Elie Wajeman
47754,Joel Potrykus
47755,Neil Drumming
47756,Kabeer Kaushik
47757,Abholghassem Talebi
47758,Simon Birks
47759,Anthony Lucero
47760,Adam Spinks
47761,Laurence Timms
47762,Femi Oyeniran
47763,Nick Walker
47764,Makinov
47765,Eliza Swenson
47766,Reshma Ghatala
47767,Joseph Antaki
47768,Martin Doepner
47769,Seon-ho Wu
47770,Shane Cole
47771,David Fite
47772,Danial Rifki
47773,Dewi Lestari
47774,Ailbhe Keogan
47775,Steph Green
47776,Liliana Torres
47777,Giorgia Farina
47778,Cristiano Abud
47779,Dato Chubinishvili
47780,Téona Grenade
47781,Patrick Ryan Sims
47782,Tiina Tanskanen
47783,Teemu Salonen
47784,Sam Hoare
47785,Erdem Tepegoz
47786,Geethu Mohandas
47787,Taavi Vartia
47788,Avadhoot Gupte
47789,Samuel Victor
47790,Jayamohan
47791,Najeem Koya
47792,Vincent Bugliosi
47793,Daniel Cúparo
47794,Harris Wilkinson
47795,Scott Kirkpatrick
47796,Kazuhiro Kiuchi
47797,Supavitra Babul
47798,Tim Sutton
47799,Radhaa Nilia
47800,Ayvee Verzonilla
47801,Tikhon Kornev
47802,Jonathan M. Levine
47803,Gemma Ferraté
